,Potential_Customer,Cust_Last_Purchase,InAct_Last,InAct_First,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,total_pur_3years,total_pur_5years,total_ad_res_1year,total_ad_res_3years,total_ad_res_5years
3130,1,5.0,19,113,N,1,81.0,F,H,70044.0,3,36,30,61,129
3131,1,12.0,18,128,S,1,74.0,F,U,70044.0,4,25,19,50,109
3132,1,15.0,16,44,A,0,39.0,F,U,70044.0,3,5,17,39,40
3133,0,10.0,19,23,N,0,39.0,F,U,60373.0,5,5,20,34,32
3134,1,10.0,15,44,A,0,39.0,F,U,60373.0,8,10,19,47,55
3135,1,35.0,18,39,A,1,39.0,M,U,88407.0,1,3,19,36,42
3136,1,15.0,19,55,A,0,40.0,M,U,66746.0,2,5,16,32,52
3137,1,10.0,17,77,A,1,73.0,M,U,66746.0,6,12,19,46,71
3138,0,17.0,16,23,N,0,59.0,F,U,66746.0,3,4,18,28,25
3139,1,17.0,17,62,A,0,39.0,M,H,41639.0,1,6,16,33,55
3140,1,15.0,19,24,N,0,83.0,M,H,36667.0,3,3,18,34,30
3141,1,11.0,15,81,A,0,57.0,M,U,45816.0,5,16,19,50,81
3142,0,10.0,18,65,A,1,55.0,M,H,49587.0,2,12,19,46,66
3143,1,10.0,16,67,A,0,83.0,M,U,39511.0,3,10,17,36,57
3144,1,15.0,15,123,A,1,74.0,M,U,47857.0,2,16,15,33,90
3145,0,50.0,18,68,A,0,80.0,M,U,41596.0,2,9,19,39,70
3146,0,50.0,17,80,A,0,75.0,M,H,39417.0,9,14,19,43,44
3147,1,50.0,17,89,S,1,68.0,F,U,46202.0,8,16,14,35,64
3148,1,5.0,15,119,S,1,41.0,M,U,50346.0,9,35,17,43,100
3149,0,5.0,18,105,S,1,41.0,F,H,55224.0,3,21,18,38,82
3150,0,5.0,20,105,A,1,57.0,M,H,55681.0,4,26,19,50,101
3151,1,5.0,4,75,S,1,86.0,F,U,55681.0,6,38,36,59,108
3152,0,14.0,18,75,A,1,78.0,F,U,65118.0,3,14,17,44,77
3153,0,14.0,18,95,A,1,57.0,M,H,57536.0,3,15,19,48,89
3154,1,14.0,11,38,S,1,24.0,M,H,55168.0,16,18,29,59,63
3155,0,5.0,18,102,A,1,83.0,M,U,46898.0,5,34,17,44,92
3156,0,5.0,4,90,A,0,32.0,M,U,56828.0,1,9,15,29,68
3157,1,5.0,24,24,N,0,74.0,M,H,46530.0,2,2,10,24,21
3158,0,5.0,24,45,A,0,79.0,M,U,42207.0,2,6,15,42,48
3159,0,5.0,16,91,A,1,86.0,F,U,55500.0,3,19,20,53,86
3160,0,5.0,17,125,S,1,65.0,M,U,42551.0,13,38,20,51,109
3161,0,5.0,17,40,A,1,65.0,M,H,41579.0,8,11,18,41,42
3162,0,5.0,15,106,E,1,71.0,M,U,41579.0,8,25,9,20,59
3163,0,5.0,16,113,A,1,71.0,M,U,49205.0,5,13,17,47,87
3164,1,5.0,21,130,S,1,86.0,M,H,49923.0,5,29,16,44,104
3165,0,20.0,18,80,A,0,53.0,M,H,49923.0,3,9,19,39,65
3166,1,20.0,19,20,N,1,53.0,M,H,49923.0,1,2,19,26,25
3167,0,5.0,24,29,A,0,58.0,M,H,47081.0,4,4,18,39,35
3168,1,5.0,18,130,S,1,85.0,F,U,47081.0,9,39,15,40,99
3169,1,5.0,17,126,S,1,83.0,F,U,50244.0,9,32,18,47,100
3170,0,10.0,19,29,A,0,30.0,M,H,45481.0,3,3,14,31,29
3171,1,10.0,17,128,A,1,30.0,M,H,43451.0,6,21,19,50,105
3172,1,10.0,18,81,S,1,45.0,F,U,43451.0,3,21,20,47,80
3173,0,16.0,26,26,N,0,84.0,M,U,43451.0,1,1,10,23,25
3174,0,16.0,17,122,A,0,84.0,F,U,44023.0,8,18,21,45,97
3175,1,16.0,16,24,N,0,54.0,M,H,51591.0,5,5,21,37,32
3176,1,20.0,24,123,A,0,61.0,F,H,62442.0,5,15,13,42,93
3177,0,0.0,19,75,A,0,57.0,M,H,52842.0,5,17,19,52,81
3178,0,0.0,5,69,A,1,55.0,F,H,52842.0,4,15,33,61,88
3179,1,10.0,21,44,A,0,37.0,F,H,51715.0,7,9,18,50,55
3180,0,4.0,20,111,A,0,73.0,M,U,51715.0,2,11,8,20,49
3181,1,4.0,18,111,S,1,73.0,M,U,43618.0,7,27,16,45,90
3182,1,17.0,4,113,S,1,54.0,F,U,43618.0,16,67,59,91,187
3183,0,15.0,19,113,S,1,54.0,M,H,45714.0,2,14,19,39,89
3184,0,15.0,24,127,S,1,66.0,M,U,45714.0,5,47,18,43,103
3185,0,15.0,15,122,S,1,66.0,F,U,45714.0,19,47,20,49,101
3186,1,15.0,18,130,A,1,66.0,F,H,48418.0,3,15,15,36,85
3187,0,15.0,17,17,F,0,59.0,F,U,48418.0,2,2,7,14,12
3188,1,15.0,17,17,F,0,33.0,F,H,41324.0,2,2,14,21,18
3189,0,15.0,19,29,A,0,77.0,F,U,48104.0,3,3,14,31,28
3190,1,15.0,17,112,A,1,77.0,M,H,48104.0,10,28,36,62,110
3191,1,8.0,17,53,A,1,67.0,F,H,57721.0,7,12,10,40,52
3192,0,10.0,23,113,S,1,75.0,M,U,44306.0,8,38,16,48,99
3193,0,10.0,18,130,S,1,41.0,M,H,49102.0,9,55,19,51,116
3194,1,10.0,18,113,S,1,78.0,F,U,52109.0,6,18,18,41,84
3195,0,4.0,22,91,A,1,52.0,F,H,50558.0,4,16,18,51,89
3196,1,4.0,16,35,S,1,70.0,F,H,45654.0,16,16,20,46,43
3197,0,25.0,22,124,A,1,75.0,F,U,34167.0,4,28,19,50,107
3198,0,25.0,18,77,A,0,75.0,F,H,53117.0,1,7,19,36,66
3199,1,25.0,21,65,A,1,82.0,M,H,53117.0,2,14,18,44,73
3200,1,5.0,17,121,S,1,75.0,M,H,44220.0,11,35,15,41,105
3201,1,4.0,4,128,S,1,67.0,M,U,44220.0,11,33,20,46,97
3202,1,5.0,24,130,A,1,66.0,M,U,44220.0,5,27,17,48,104
3203,0,5.0,20,105,S,1,66.0,F,U,37057.0,5,23,19,43,88
3204,0,5.0,19,29,A,0,55.0,F,H,42045.0,5,5,20,41,38
3205,1,5.0,19,65,S,1,72.0,M,U,29038.0,7,21,19,51,76
3206,1,15.0,21,88,S,1,35.0,M,U,29038.0,10,34,20,52,91
3207,0,6.0,23,124,A,0,60.0,M,U,29038.0,6,15,19,48,88
3208,1,6.0,15,122,S,1,74.0,F,U,29038.0,8,47,18,50,113
3209,0,12.0,17,126,S,1,31.0,M,U,29038.0,9,30,20,53,108
3210,0,12.0,16,20,N,0,31.0,F,H,46250.0,3,3,20,32,26
3211,0,12.0,19,124,S,1,48.0,F,H,43707.0,5,23,19,52,98
3212,0,12.0,19,130,A,1,85.0,M,U,46625.0,6,25,20,53,109
3213,1,12.0,17,44,A,0,57.0,M,U,42146.0,5,9,18,45,50
3214,1,16.0,18,81,S,1,45.0,F,U,42146.0,9,27,20,53,93
3215,1,15.0,17,17,F,0,45.0,F,U,49690.0,2,2,14,21,18
3216,0,10.0,16,16,F,0,45.0,M,U,49690.0,1,1,17,22,20
3217,1,10.0,22,41,A,1,50.0,F,H,49690.0,7,9,16,45,47
3218,1,5.0,22,53,A,1,47.0,F,H,49690.0,3,6,18,44,56
3219,0,20.0,18,77,A,0,64.0,M,H,39364.0,2,10,15,39,67
3220,0,20.0,18,29,A,0,68.0,M,U,54597.0,3,3,16,35,32
3221,1,20.0,4,45,A,0,68.0,F,U,54597.0,4,11,16,35,40
3222,1,5.0,26,51,A,0,68.0,M,H,50865.0,3,6,16,47,58
3223,0,20.0,23,35,A,0,52.0,M,U,50865.0,4,4,14,36,33
3224,1,20.0,19,57,A,1,52.0,M,H,42786.0,3,13,19,48,65
3225,0,25.0,16,127,S,1,81.0,F,H,51491.0,7,38,17,41,103
3226,0,25.0,21,42,A,0,53.0,M,U,51491.0,4,6,19,34,37
3227,0,25.0,15,125,S,1,85.0,M,H,56708.0,11,41,19,45,104
3228,1,25.0,18,74,A,0,54.0,F,H,48311.0,2,7,19,37,70
3229,1,3.0,17,113,A,1,27.0,F,H,48311.0,8,24,10,24,45
3230,1,10.0,16,129,S,1,50.0,M,H,48311.0,10,47,21,52,116
3231,0,15.0,16,22,N,0,54.0,M,H,51031.0,3,3,17,26,23
3232,0,15.0,23,126,A,1,49.0,F,U,47358.0,2,19,14,41,94
3233,0,15.0,18,127,S,1,49.0,M,U,41683.0,4,58,16,42,106
3234,1,15.0,16,44,S,1,49.0,F,U,44032.0,7,11,20,46,51
3235,1,15.0,21,131,S,1,49.0,M,U,44032.0,4,33,18,46,112
3236,1,5.0,5,105,A,1,49.0,F,U,50097.0,12,37,15,46,96
3237,1,20.0,21,72,A,0,49.0,F,U,50097.0,2,8,15,37,60
3238,1,20.0,19,19,F,0,75.0,M,U,50097.0,1,1,14,21,21
3239,0,25.0,16,128,A,1,75.0,F,U,50366.0,4,21,17,39,87
3240,0,25.0,23,23,N,0,53.0,F,H,43363.0,2,2,14,30,27
3241,1,25.0,27,32,A,0,53.0,F,U,43363.0,3,3,13,36,34
3242,0,10.0,18,44,A,0,84.0,M,U,50382.0,3,5,19,46,49
3243,1,10.0,11,72,A,1,84.0,F,U,50382.0,7,22,30,60,100
3244,0,10.0,15,126,A,1,84.0,F,U,41625.0,3,25,19,41,111
3245,0,10.0,15,130,S,1,39.0,F,H,40714.0,5,17,19,52,92
3246,1,10.0,16,119,A,1,80.0,F,U,41500.0,4,24,17,42,93
3247,0,3.0,15,51,E,0,60.0,F,H,45208.0,1,4,12,26,46
3248,1,3.0,15,111,A,1,82.0,F,U,45208.0,3,25,14,41,91
3249,0,5.0,21,31,A,0,65.0,M,U,39286.0,3,3,14,31,30
3250,0,5.0,21,65,A,1,55.0,F,H,44125.0,4,12,19,47,68
3251,1,5.0,24,41,S,1,83.0,F,U,44125.0,6,11,17,45,48
3252,1,12.0,18,123,S,1,83.0,F,U,44125.0,11,29,17,47,97
3253,0,15.0,19,96,A,0,83.0,M,H,48750.0,1,6,19,34,77
3254,0,15.0,18,45,A,1,38.0,F,U,48750.0,8,10,20,44,50
3255,1,15.0,22,22,N,0,40.0,F,U,48750.0,2,2,13,23,20
3256,0,11.0,15,123,S,1,40.0,F,U,48750.0,3,23,15,33,95
3257,1,11.0,20,44,S,1,40.0,F,U,48750.0,9,13,19,49,53
3258,1,11.0,15,125,A,1,40.0,M,H,63535.0,3,31,17,44,103
3259,0,45.0,17,54,A,0,65.0,M,H,54026.0,3,7,18,47,57
3260,0,45.0,15,109,A,1,49.0,M,H,54026.0,5,21,19,45,95
3261,0,45.0,5,130,A,1,50.0,M,H,57846.0,6,50,45,73,164
3262,0,45.0,17,17,F,0,44.0,M,U,47215.0,2,2,16,23,20
3263,1,45.0,24,24,N,0,57.0,M,U,47215.0,2,2,14,28,25
3264,0,20.0,17,41,A,1,27.0,F,H,52177.0,9,11,19,47,49
3265,0,20.0,18,111,S,1,46.0,F,H,52177.0,5,17,19,50,92
3266,0,20.0,23,121,A,0,55.0,F,U,51432.0,3,13,16,40,89
3267,1,20.0,18,28,A,0,33.0,M,H,58169.0,3,4,19,37,33
3268,1,14.0,20,52,S,1,31.0,M,U,58169.0,9,17,18,51,66
3269,1,7.0,5,158,S,1,76.0,F,U,58169.0,13,47,39,66,119
3270,0,18.0,18,126,A,0,76.0,M,H,51625.0,2,15,17,36,98
3271,1,18.0,17,123,A,1,68.0,F,H,51625.0,5,20,12,30,62
3272,1,12.0,18,69,A,0,75.0,F,H,49016.0,2,7,16,34,65
3273,1,3.0,18,128,S,1,73.0,M,U,40063.0,17,69,15,47,109
3274,0,10.0,18,126,A,1,84.0,F,U,40063.0,2,38,18,37,111
3275,0,10.0,16,81,S,1,84.0,M,H,96171.0,11,23,21,53,85
3276,1,10.0,17,116,A,0,61.0,M,H,59577.0,3,15,17,38,95
3277,0,10.0,15,71,A,0,28.0,M,H,64945.0,3,9,17,43,75
3278,0,10.0,24,33,A,0,28.0,F,U,64945.0,4,4,13,37,34
3279,1,10.0,16,120,S,1,72.0,F,H,68333.0,13,45,20,51,108
3280,0,10.0,21,33,A,0,57.0,M,H,68333.0,5,5,18,43,41
3281,0,10.0,24,99,A,1,81.0,M,U,69286.0,11,33,37,70,123
3282,1,10.0,22,68,A,0,59.0,F,H,65904.0,7,15,18,47,73
3283,1,5.0,15,123,A,0,77.0,F,H,43281.0,4,20,17,43,96
3284,0,0.0,18,24,N,0,43.0,M,U,56581.0,5,5,20,35,33
3285,0,0.0,18,90,A,0,43.0,F,U,44282.0,1,10,17,32,71
3286,0,0.0,24,53,A,0,74.0,M,U,44282.0,4,8,11,35,49
3287,0,0.0,4,128,A,1,74.0,F,H,55105.0,0,19,47,47,151
3288,1,15.0,20,119,A,1,70.0,F,U,55105.0,5,18,19,47,88
3289,0,5.0,19,19,F,0,47.0,M,U,45775.0,2,2,16,22,19
3290,0,5.0,18,105,A,1,81.0,F,U,55640.0,2,25,17,36,96
3291,0,5.0,18,33,S,1,67.0,F,U,54626.0,7,9,19,43,41
3292,0,5.0,17,93,A,1,75.0,M,U,54626.0,2,16,19,46,84
3293,0,5.0,15,29,A,1,55.0,M,U,80329.0,8,9,20,37,36
3294,0,5.0,20,104,S,1,55.0,F,U,64438.0,6,23,19,52,106
3295,0,5.0,21,113,A,0,55.0,M,H,64438.0,7,14,19,51,89
3296,1,5.0,17,127,S,1,44.0,F,H,36031.0,10,35,17,42,100
3297,0,42.0,19,90,S,1,72.0,F,U,50165.0,3,16,19,39,83
3298,0,42.0,17,104,S,1,87.0,F,H,50165.0,8,27,19,46,90
3299,0,42.0,15,51,S,1,87.0,F,U,50165.0,6,9,19,48,61
3300,1,42.0,16,61,A,0,87.0,M,H,76519.0,6,11,21,54,75
3301,1,5.0,15,76,A,1,59.0,F,U,76519.0,3,20,16,42,75
3302,1,10.0,18,80,A,1,59.0,M,H,41161.0,6,17,18,51,79
3303,0,5.0,4,113,S,1,84.0,F,U,41161.0,6,36,49,74,133
3304,1,5.0,18,129,S,1,87.0,F,H,46098.0,5,32,18,48,109
3305,0,5.0,15,88,A,1,84.0,M,H,46098.0,3,16,17,47,89
3306,0,5.0,15,15,E,0,30.0,F,U,59113.0,2,2,9,12,12
3307,0,5.0,19,19,F,0,37.0,M,U,59113.0,1,1,14,18,16
3308,1,5.0,18,127,A,1,37.0,M,H,60348.0,3,35,13,36,97
3309,0,15.0,19,45,A,0,33.0,M,H,60348.0,3,5,15,42,47
3310,0,15.0,18,40,S,1,65.0,M,H,67408.0,5,8,18,46,45
3311,0,15.0,18,29,A,1,71.0,M,H,67408.0,6,6,19,38,33
3312,0,15.0,16,24,N,1,66.0,M,H,67408.0,6,6,20,36,32
3313,1,15.0,21,57,A,0,56.0,F,H,67408.0,3,7,18,43,57
3314,0,21.0,19,62,S,1,47.0,F,U,67408.0,4,13,19,51,74
3315,0,21.0,17,44,A,0,47.0,M,U,67408.0,2,5,19,45,49
3316,0,21.0,18,101,S,1,72.0,M,H,65650.0,4,24,19,52,104
3317,1,21.0,16,31,A,0,61.0,F,H,65650.0,3,4,18,38,34
3318,1,25.0,18,36,A,0,37.0,F,H,65650.0,5,5,18,45,41
3319,1,11.0,5,131,S,1,86.0,M,U,65650.0,16,49,40,70,145
3320,1,10.0,4,105,A,1,87.0,M,U,65650.0,4,42,32,54,130
3321,1,20.0,18,38,A,0,35.0,M,H,68536.0,3,5,20,47,46
3322,1,20.0,17,41,A,1,81.0,M,H,68536.0,10,12,11,34,37
3323,0,16.0,15,81,A,1,47.0,M,H,48333.0,6,17,17,48,84
3324,1,16.0,16,130,S,1,72.0,F,H,48333.0,11,55,35,62,131
3325,0,10.0,18,102,A,0,47.0,M,H,55513.0,3,13,12,44,82
3326,0,10.0,17,52,A,0,66.0,M,H,55513.0,3,7,20,41,53
3327,1,10.0,16,24,N,1,72.0,M,H,55513.0,5,5,19,35,33
3328,1,10.0,20,128,A,1,59.0,M,H,55513.0,5,22,19,50,98
3329,0,20.0,18,118,S,1,52.0,F,U,55513.0,5,22,20,51,98
3330,0,20.0,22,57,A,0,52.0,M,H,70928.0,3,6,18,47,57
3331,1,20.0,9,125,A,0,59.0,M,H,70928.0,5,20,28,61,114
3332,0,5.0,18,56,A,0,43.0,F,H,79616.0,2,4,14,32,46
3333,1,5.0,18,128,A,1,41.0,F,U,79616.0,1,25,17,30,96
3334,1,4.0,15,125,S,1,61.0,F,H,82791.0,7,25,17,42,91
3335,0,5.0,26,57,A,0,36.0,M,H,82791.0,5,9,17,46,59
3336,1,5.0,17,53,A,0,63.0,M,H,80946.0,8,14,21,48,71
3337,1,25.0,26,101,A,0,42.0,F,U,80946.0,3,13,15,44,77
3338,1,5.0,15,93,S,1,61.0,M,H,66154.0,10,30,19,47,91
3339,0,10.0,18,33,S,1,51.0,M,H,77415.0,11,13,18,43,41
3340,1,10.0,16,57,A,1,57.0,M,U,77415.0,5,9,21,52,64
3341,1,17.0,26,113,A,1,56.0,M,H,59263.0,3,28,15,46,101
3342,1,20.0,18,77,A,0,85.0,F,U,62450.0,2,7,19,34,66
3343,0,20.0,23,41,A,0,42.0,F,H,69454.0,4,6,18,46,49
3344,0,20.0,19,77,A,0,65.0,F,U,64000.0,5,12,19,48,73
3345,1,20.0,24,40,A,1,50.0,M,H,57344.0,6,9,18,49,51
3346,0,15.0,21,28,A,0,50.0,M,U,57344.0,7,8,19,39,40
3347,0,15.0,24,42,A,0,50.0,F,U,57344.0,3,5,18,51,51
3348,1,15.0,24,41,S,1,50.0,F,U,57344.0,12,17,18,47,51
3349,0,5.0,22,44,A,0,50.0,M,H,67666.0,4,6,18,44,48
3350,0,5.0,18,121,A,1,77.0,F,U,67666.0,2,17,15,33,95
3351,1,5.0,26,26,N,0,43.0,F,U,42679.0,2,2,10,29,25
3352,0,19.0,21,69,A,1,79.0,F,U,87922.0,4,26,18,46,89
3353,1,19.0,24,65,A,0,52.0,F,H,92033.0,4,10,17,45,68
3354,0,10.0,21,28,A,0,33.0,F,H,106850.0,3,3,19,40,37
3355,1,10.0,17,53,A,0,45.0,M,U,106850.0,3,6,14,40,59
3356,0,5.0,16,33,A,1,45.0,F,H,57837.0,8,8,20,42,39
3357,0,5.0,16,29,A,1,47.0,F,H,57837.0,7,8,19,38,34
3358,0,5.0,21,71,A,0,41.0,M,H,52321.0,7,16,18,48,73
3359,0,5.0,20,49,A,0,40.0,M,U,52321.0,4,6,18,47,59
3360,0,5.0,15,45,A,0,57.0,F,H,112629.0,2,5,17,43,48
3361,0,5.0,17,89,A,1,53.0,F,H,60057.0,4,25,17,44,83
3362,0,5.0,17,17,F,0,37.0,F,U,24705.0,2,2,14,23,21
3363,1,5.0,21,77,A,1,75.0,M,U,24705.0,6,16,20,50,88
3364,0,5.0,25,66,A,0,75.0,M,U,24705.0,1,5,13,26,52
3365,0,5.0,18,88,A,0,75.0,M,H,41677.0,5,13,21,43,78
3366,0,5.0,18,75,A,0,85.0,F,U,38634.0,2,7,14,32,49
3367,0,5.0,17,32,A,1,85.0,M,U,38634.0,11,15,37,61,78
3368,0,5.0,20,42,A,0,85.0,F,H,29535.0,1,3,14,30,40
3369,1,5.0,18,86,A,0,70.0,F,U,29535.0,9,20,7,27,43
3370,0,16.0,17,104,A,0,44.0,M,H,48968.0,2,18,20,52,98
3371,0,16.0,18,129,A,1,77.0,M,H,61515.0,4,37,17,47,113
3372,1,16.0,16,128,A,1,46.0,M,H,61515.0,14,26,22,51,91
3373,1,3.0,18,130,S,1,81.0,F,H,51881.0,4,29,13,28,79
3374,1,10.0,20,69,S,1,71.0,M,H,51881.0,7,17,18,43,71
3375,1,10.0,19,65,S,1,41.0,F,H,51881.0,9,34,15,44,68
3376,0,30.0,21,21,F,0,80.0,M,U,50504.0,2,2,16,26,23
3377,0,30.0,16,103,A,1,80.0,M,H,50504.0,5,21,20,53,91
3378,1,30.0,8,84,A,0,50.0,M,U,50504.0,3,13,43,69,111
3379,1,10.0,5,77,S,1,50.0,M,U,57822.0,5,19,21,40,59
3380,1,25.0,19,28,A,0,73.0,M,U,57822.0,4,4,15,32,29
3381,0,0.0,15,130,S,1,73.0,F,U,57822.0,4,23,22,50,100
3382,0,17.0,18,87,S,1,73.0,F,U,52491.0,8,25,19,51,87
3383,1,17.0,25,31,A,0,29.0,F,H,52491.0,1,2,13,26,31
3384,0,5.0,19,77,A,0,54.0,M,U,51072.0,3,7,17,44,61
3385,0,5.0,17,130,S,1,79.0,F,H,48514.0,5,47,19,47,108
3386,0,5.0,18,104,A,0,76.0,M,H,48514.0,2,8,19,34,75
3387,1,5.0,17,130,A,1,59.0,M,U,69688.0,12,26,19,43,86
3388,1,16.0,18,124,S,1,59.0,F,U,69688.0,5,33,21,43,116
3389,1,15.0,17,113,S,1,74.0,M,U,69688.0,9,29,20,52,104
3390,0,14.0,26,32,A,0,45.0,M,U,69688.0,4,4,8,34,31
3391,0,14.0,21,45,A,0,45.0,F,H,60252.0,3,5,16,38,41
3392,0,14.0,22,41,A,0,39.0,F,H,60252.0,6,9,18,45,46
3393,1,14.0,18,23,N,0,65.0,M,H,105995.0,3,3,18,36,32
3394,1,25.0,17,17,F,0,87.0,F,H,105995.0,2,2,16,23,20
3395,0,15.0,17,130,A,1,75.0,M,H,80951.0,6,37,17,47,110
3396,1,15.0,21,93,E,1,43.0,M,H,92980.0,2,13,7,19,53
3397,1,20.0,18,57,A,0,33.0,F,H,70108.0,4,12,19,51,70
3398,0,5.0,20,129,S,1,73.0,F,H,64121.0,8,32,19,52,109
3399,1,5.0,18,44,A,1,72.0,F,H,72090.0,13,17,18,51,55
3400,0,3.0,16,44,A,1,35.0,M,H,41042.0,6,12,19,49,55
3401,0,3.0,4,65,A,1,17.0,F,U,41042.0,17,30,28,55,94
3402,0,3.0,15,115,S,1,75.0,F,U,48533.0,14,57,16,49,108
3403,1,3.0,17,129,S,1,54.0,F,U,50587.0,17,67,18,46,117
3404,1,10.0,4,104,F,1,81.0,M,U,41958.0,11,23,29,58,85
3405,0,8.0,24,100,S,1,42.0,F,U,58342.0,7,17,10,31,66
3406,0,8.0,18,36,A,1,83.0,F,U,45833.0,8,10,19,48,45
3407,0,8.0,18,125,S,1,49.0,M,U,44064.0,4,22,21,45,105
3408,0,8.0,23,75,A,1,49.0,M,U,37778.0,6,19,18,49,77
3409,0,8.0,18,44,A,0,70.0,M,H,45733.0,1,5,16,34,47
3410,1,8.0,6,52,F,1,75.0,M,U,33528.0,9,21,26,51,70
3411,1,5.0,18,111,A,1,79.0,M,U,45054.0,7,24,19,47,92
3412,0,25.0,16,16,F,0,75.0,F,H,59072.0,2,2,17,24,20
3413,0,25.0,24,24,N,0,48.0,F,H,28646.0,2,2,13,27,24
3414,0,25.0,18,41,A,1,59.0,M,U,62442.0,8,10,19,48,50
3415,0,25.0,15,80,S,1,48.0,M,U,62442.0,10,21,21,52,84
3416,0,25.0,16,125,S,1,87.0,M,U,62442.0,5,25,17,42,92
3417,1,25.0,22,45,A,1,62.0,F,U,81514.0,5,9,18,47,52
3418,1,4.0,17,125,S,1,86.0,F,U,81514.0,14,38,18,44,91
3419,1,11.0,18,32,S,1,39.0,F,H,53377.0,9,9,18,40,37
3420,0,10.0,16,34,A,0,40.0,M,H,63761.0,5,6,19,42,37
3421,0,10.0,17,17,F,0,44.0,M,U,44238.0,2,2,16,23,20
3422,1,10.0,17,87,A,1,57.0,F,H,55086.0,4,18,12,42,73
3423,0,10.0,8,130,S,1,81.0,M,H,53894.0,7,24,37,69,128
3424,1,10.0,17,124,S,1,59.0,M,U,52102.0,8,36,20,46,101
3425,1,25.0,18,29,A,0,59.0,F,H,56677.0,3,3,18,39,34
3426,1,7.0,17,67,S,1,81.0,F,U,48462.0,11,29,19,49,79
3427,1,12.0,6,89,A,1,81.0,M,U,49487.0,16,36,40,73,123
3428,0,3.0,16,88,S,1,74.0,F,U,49487.0,5,14,20,44,77
3429,1,3.0,18,130,S,1,74.0,F,H,50449.0,13,47,35,66,141
3430,1,3.0,16,130,S,1,60.0,F,H,50449.0,7,46,9,22,69
3431,0,14.0,26,63,A,0,43.0,F,H,59670.0,1,6,13,31,51
3432,1,14.0,16,101,A,1,46.0,M,H,59670.0,3,30,18,45,97
3433,0,30.0,16,128,A,1,42.0,M,H,44209.0,2,20,15,32,92
3434,0,30.0,18,121,S,1,42.0,F,H,44375.0,9,37,15,46,100
3435,0,30.0,19,111,S,1,54.0,F,U,47125.0,3,22,19,47,92
3436,1,30.0,4,111,A,1,49.0,F,U,48750.0,9,58,49,80,187
3437,1,15.0,18,91,A,1,49.0,M,H,52321.0,2,10,11,31,66
3438,1,8.0,16,124,S,1,53.0,M,U,45486.0,8,26,17,38,85
3439,1,9.0,19,119,S,1,53.0,M,H,50638.0,8,33,18,48,102
3440,0,0.0,5,81,A,1,83.0,F,U,49831.0,0,12,33,33,96
3441,0,5.0,19,29,A,0,83.0,M,U,38934.0,3,3,13,29,28
3442,0,5.0,18,78,A,1,58.0,F,U,39250.0,4,23,37,66,135
3443,1,5.0,17,79,S,1,80.0,M,U,44375.0,11,27,19,42,77
3444,0,5.0,26,113,A,1,70.0,F,H,45199.0,4,21,13,44,98
3445,0,5.0,24,24,N,0,75.0,F,H,44543.0,2,2,13,27,24
3446,0,5.0,4,125,A,0,74.0,M,U,47210.0,4,26,41,67,123
3447,0,5.0,15,125,S,1,74.0,M,U,47210.0,8,38,19,52,119
3448,0,5.0,18,116,S,1,74.0,F,H,45742.0,4,31,18,40,101
3449,1,5.0,16,57,S,1,74.0,M,U,45742.0,12,30,10,26,46
3450,0,20.0,18,41,A,1,75.0,M,U,52736.0,10,14,17,48,49
3451,1,20.0,25,93,A,1,75.0,M,H,51125.0,4,21,17,50,93
3452,0,10.0,22,126,S,1,70.0,M,H,54828.0,11,33,16,47,100
3453,0,10.0,15,92,A,1,62.0,F,U,52436.0,3,19,18,44,73
3454,0,10.0,18,30,A,0,49.0,F,U,41420.0,2,2,14,28,30
3455,0,10.0,25,87,A,0,55.0,F,H,40043.0,1,17,17,31,68
3456,1,10.0,5,113,A,1,81.0,F,U,43797.0,8,33,45,76,129
3457,1,15.0,17,64,S,1,68.0,F,U,43797.0,10,25,19,49,76
3458,1,8.0,11,129,S,1,37.0,F,U,43797.0,9,83,41,70,181
3459,1,12.0,20,76,A,1,50.0,M,H,53981.0,7,32,19,51,85
3460,1,9.0,16,40,A,1,34.0,F,U,53981.0,11,14,16,45,48
3461,0,5.0,18,126,S,1,42.0,F,U,43694.0,3,24,19,40,109
3462,0,5.0,20,58,A,0,42.0,F,H,43694.0,2,9,19,38,63
3463,1,5.0,18,126,S,1,59.0,F,H,35060.0,6,36,19,50,101
3464,1,10.0,16,126,A,1,83.0,F,U,34375.0,7,21,20,47,91
3465,1,10.0,16,104,S,1,83.0,M,U,36897.0,6,38,26,52,102
3466,1,3.0,17,80,S,1,83.0,F,U,36897.0,14,47,18,47,88
3467,0,10.0,19,93,S,1,82.0,F,U,36573.0,4,25,18,47,85
3468,1,10.0,18,49,A,1,36.0,F,U,36573.0,6,9,19,42,50
3469,0,20.0,18,41,A,0,36.0,F,U,43944.0,2,4,16,35,42
3470,1,20.0,17,17,F,0,77.0,F,U,43944.0,2,2,14,21,18
3471,0,9.0,6,52,A,0,55.0,M,U,43944.0,2,6,23,42,57
3472,1,9.0,16,52,S,1,79.0,M,H,44444.0,5,12,20,48,58
3473,1,5.0,19,44,A,1,59.0,F,H,39267.0,8,12,18,49,54
3474,1,10.0,19,32,A,1,79.0,F,U,47005.0,6,6,15,35,33
3475,0,15.0,18,126,A,1,69.0,F,U,39773.0,2,21,19,40,104
